4.062288701534271240e-01,1.059570670127868652e+00,1.003651142120361328e+00,7.040934562683105469e-01,3.072987496852874756e-01,3.000010848045349121e-01,2.983189821243286133e-01,1.067979097366333008e+00,4.821633398532867432e-01,7.002396583557128906e-01,1.171679496765136719e+00,-1.876207292079925537e-01,4.595818817615509033e-01,1.196119308471679688e+00,3.760783672332763672e-01,6.926028132438659668e-01,2.171663045883178711e-01,4.015409350395202637e-01,1.093600988388061523e+00,7.977805137634277344e-01,5.447620153427124023e-01,-4.921052455902099609e-01,1.019149184226989746e+00,6.160179972648620605e-01,8.294873833656311035e-01,1.592985272407531738e+00,4.280108213424682617e-01,9.125548005104064941e-01,6.570163369178771973e-02,2.314412891864776611e-01,1.804172396659851074e-01,8.106217980384826660e-01,-8.265830278396606445e-01,-1.316897392272949219e+00,2.541034519672393799e-01,7.608519196510314941e-01,1.085659861564636230e-01,-1.306578963994979858e-01,4.208013117313385010e-01,5.566058754920959473e-01
4.777181148529052734e-01,1.043085098266601562e+00,1.725619845092296600e-02,1.708130002021789551e+00,-3.550392389297485352e-01,-1.293314695358276367e-01,1.130843043327331543e+00,7.593732327222824097e-02,-2.715817466378211975e-02,1.077863931655883789e+00,8.274595141410827637e-01,2.455464601516723633e-01,1.236823678016662598e+00,1.715147346258163452e-01,1.522636294364929199e+00,1.230722367763519287e-01,-3.946367204189300537e-01,1.812372207641601562e+00,1.264225393533706665e-01,5.850847363471984863e-01,-6.438023447990417480e-01,1.465882897377014160e+00,-6.441940069198608398e-01,7.937888801097869873e-02,8.110052347183227539e-01,-6.631150245666503906e-01,1.028259038925170898e+00,4.723807871341705322e-01,5.215624570846557617e-01,3.745559751987457275e-01,-1.651213169097900391e-01,1.676874756813049316e+00,8.874000906944274902e-01,6.098523139953613281e-01,1.099865555763244629e+00,-8.938398957252502441e-02,1.024697542190551758e+00,6.717007160186767578e-01,1.215658903121948242e+00,3.695702254772186279e-01
8.634330034255981445e-01,7.981644868850708008e-01,2.281211912631988525e-01,-2.950826585292816162e-01,3.784068822860717773e-01,8.042837977409362793e-01,-7.217604517936706543e-01,1.940510123968124390e-01,6.263723969459533691e-02,8.722696900367736816e-01,1.081040143966674805e+00,-3.423173129558563232e-01,-1.927828192710876465e-01,2.381290048360824585e-01,1.794627010822296143e-01,1.066710233688354492e+00,1.264133810997009277e+00,2.538651227951049805e-01,1.068214058876037598e+00,6.744017004966735840e-01,5.546224713325500488e-01,4.989493489265441895e-01,6.703013181686401367e-01,3.734875619411468506e-01,2.967927753925323486e-01,2.155549824237823486e-01,1.312194705009460449e+00,9.911548495292663574e-01,1.129768133163452148e+00,-6.121913194656372070e-01,-4.607588648796081543e-01,-4.911282062530517578e-01,6.267820298671722412e-02,3.110774457454681396e-01,5.693337321281433105e-01,3.905054032802581787e-01,-1.094925522804260254e+00,1.985656470060348511e-02,8.299822211265563965e-01,-3.516236543655395508e-01
7.112315893173217773e-01,1.275589108467102051e+00,2.696878015995025635e-01,2.307963818311691284e-01,6.129517555236816406e-01,6.279668211936950684e-01,7.022346854209899902e-01,7.144967466592788696e-02,-6.468708068132400513e-02,1.110866904258728027e+00,1.017585843801498413e-01,1.510433852672576904e-01,5.701915621757507324e-01,-1.058055274188518524e-02,1.504747986793518066e+00,5.272034406661987305e-01,1.359916448593139648e+00,6.507054567337036133e-01,4.372153878211975098e-01,1.710308313369750977e+00,6.750405579805374146e-02,7.648951411247253418e-01,2.181360572576522827e-01,4.316371083259582520e-01,-4.733377099037170410e-01,5.914974212646484375e-01,4.193451702594757080e-01,9.241009354591369629e-01,7.568989992141723633e-01,-1.668509542942047119e-01,4.952702522277832031e-01,1.490960717201232910e+00,6.856688857078552246e-01,1.474965691566467285e+00,-6.891341507434844971e-02,2.449206858873367310e-01,2.120873183012008667e-01,1.171819090843200684e+00,8.770494461059570312e-01,8.604302406311035156e-01
2.330902516841888428e-01,5.520623922348022461e-01,2.302164733409881592e-01,8.202336430549621582e-01,8.278878927230834961e-01,2.213916033506393433e-01,-6.365337967872619629e-01,-2.728153765201568604e-01,-5.261095762252807617e-01,-4.969378113746643066e-01,1.629963159561157227e+00,-1.269811838865280151e-01,1.404830366373062134e-01,7.932198643684387207e-01,1.273864060640335083e-01,4.333826899528503418e-01,1.406023740768432617e+00,6.391137242317199707e-01,1.195938587188720703e+00,5.270904302597045898e-01,1.263906598091125488e+00,6.174204349517822266e-01,6.638483405113220215e-01,3.496371805667877197e-01,9.244477152824401855e-01,-1.399860531091690063e-01,4.602476358413696289e-01,1.538659691810607910e+00,-4.677183926105499268e-01,1.453481912612915039e+00,2.563761770725250244e-01,2.137753367424011230e-01,5.388038754463195801e-01,6.914971470832824707e-01,-1.587470322847366333e-01,1.920692622661590576e-01,6.598818302154541016e-01,8.656987547874450684e-01,1.428319931030273438e+00,8.859016299247741699e-01
-3.972304984927177429e-02,4.544378221035003662e-01,1.869684010744094849e-01,1.715377330780029297e+00,6.043056845664978027e-01,3.661468923091888428e-01,1.493005871772766113e+00,7.128887772560119629e-01,3.498875796794891357e-01,9.145511388778686523e-01,6.322069168090820312e-01,9.796463251113891602e-01,3.527832403779029846e-02,8.089243769645690918e-01,5.084002763032913208e-02,1.565102189779281616e-01,6.623753309249877930e-01,8.712218999862670898e-01,5.702728629112243652e-01,1.229093909263610840e+00,-7.091462612152099609e-01,6.548994779586791992e-01,3.157878220081329346e-01,-1.981354691088199615e-02,2.773922309279441833e-02,-1.661368608474731445e-01,1.271497130393981934e+00,4.674460589885711670e-01,1.172605991363525391e+00,7.814303040504455566e-01,4.365887939929962158e-01,8.737366199493408203e-01,4.148721694946289062e-01,6.959928274154663086e-01,1.200755357742309570e+00,2.819676697254180908e-02,6.472892761230468750e-01,1.430842161178588867e+00,1.131425499916076660e+00,7.467439770698547363e-01
-2.828847467899322510e-01,3.831009864807128906e-01,-3.402278125286102295e-01,5.027246475219726562e-01,8.030064105987548828e-01,-3.251164257526397705e-01,1.104769229888916016e+00,-1.066394299268722534e-01,-1.505049020051956177e-01,1.004900336265563965e+00,-6.767307519912719727e-01,8.612755686044692993e-02,4.820364341139793396e-02,-8.238369598984718323e-03,-1.517719179391860962e-01,5.505217909812927246e-01,-2.646047174930572510e-01,-1.054066896438598633e+00,5.937478542327880859e-01,4.543702900409698486e-01,4.219406843185424805e-01,-3.342548012733459473e-01,1.296554684638977051e+00,5.172479748725891113e-01,1.571102887392044067e-01,3.674053549766540527e-01,5.437763929367065430e-01,1.322295516729354858e-01,-6.793819367885589600e-02,8.487669825553894043e-01,3.973829746246337891e-01,6.061395406723022461e-01,2.970900535583496094e-01,5.920283198356628418e-01,7.631237804889678955e-02,1.019334316253662109e+00,5.012043118476867676e-01,8.732755184173583984e-01,1.693951725959777832e+00,3.983194828033447266e-01
8.219625800848007202e-02,5.331611633300781250e-01,-7.574565410614013672e-01,6.870477795600891113e-01,1.394746154546737671e-01,2.470594942569732666e-01,2.603477239608764648e-01,4.742738902568817139e-01,5.632083863019943237e-02,-5.635616555809974670e-02,1.173214316368103027e+00,-1.887338012456893921e-01,1.364933997392654419e-01,3.470366001129150391e-01,-3.833909034729003906e-01,-2.946689426898956299e-01,8.423988223075866699e-01,-1.489388346672058105e-01,4.422863423824310303e-01,1.354809045791625977e+00,3.552513718605041504e-01,4.220464825630187988e-01,1.192067027091979980e+00,1.016017794609069824e-01,-1.875670813024044037e-02,2.280465066432952881e-01,1.031122684478759766e+00,-3.170469701290130615e-01,2.773315310478210449e-01,2.380943298339843750e+00,-1.132158756256103516e+00,8.541433811187744141e-01,1.189788818359375000e+00,-9.000044465065002441e-01,2.612617611885070801e-01,5.439754128456115723e-01,8.478184342384338379e-01,-2.657652199268341064e-01,2.030658125877380371e-01,9.996768832206726074e-01
4.795775115489959717e-01,7.042554616928100586e-01,2.732332944869995117e-01,6.101326346397399902e-01,-3.054180555045604706e-02,1.769989281892776489e-01,5.789393186569213867e-01,2.142700403928756714e-01,7.785555124282836914e-01,9.852439165115356445e-02,-5.359638333320617676e-01,1.363664418458938599e-01,6.893004179000854492e-01,-2.754304930567741394e-02,1.446088075637817383e+00,-3.101296126842498779e-01,-5.023717880249023438e-01,6.323529481887817383e-01,4.348197281360626221e-01,-1.092729568481445312e-01,1.066647410392761230e+00,6.837574392557144165e-02,6.469452977180480957e-01,6.095510721206665039e-01,6.500101089477539062e-01,1.107946991920471191e+00,7.544807791709899902e-01,5.739934444427490234e-01,7.909344434738159180e-01,2.422284334897994995e-01,-1.596484631299972534e-01,1.059525728225708008e+00,1.047936916351318359e+00,-9.118473529815673828e-01,1.772039651870727539e+00,4.611667096614837646e-01,5.226626396179199219e-01,3.639980256557464600e-01,6.320908069610595703e-01,1.130369663238525391e+00
-2.070788592100143433e-01,6.481438875198364258e-01,7.649251818656921387e-01,1.516842007637023926e+00,-2.998921573162078857e-01,4.172147214412689209e-01,9.534003734588623047e-01,5.153735280036926270e-01,-2.973822355270385742e-01,6.488851457834243774e-02,9.863566756248474121e-01,8.012871742248535156e-01,1.425319463014602661e-01,4.388775527477264404e-01,5.622050166130065918e-01,1.008715748786926270e+00,8.197900652885437012e-01,-4.440580010414123535e-01,-9.349492192268371582e-02,1.052531599998474121e+00,5.617569684982299805e-01,1.054217219352722168e+00,1.975983142852783203e+00,9.252492785453796387e-01,1.167972207069396973e+00,1.488335728645324707e+00,-6.842342019081115723e-02,2.642110586166381836e-01,-6.863009929656982422e-02,3.226700425148010254e-01,5.222560167312622070e-01,5.980339646339416504e-01,1.171855181455612183e-01,1.967863321304321289e+00,-8.719529211521148682e-02,6.297709941864013672e-01,1.379079818725585938e+00,1.849525421857833862e-01,6.235458254814147949e-01,6.416295766830444336e-01
