2.302147895097732544e-01,9.784935116767883301e-01,3.962343037128448486e-01,7.713543772697448730e-01,8.832743167877197266e-01,8.997382223606109619e-02,2.658187747001647949e-01,9.251206517219543457e-01,6.337491273880004883e-01,1.045634388923645020e+00
5.087313652038574219e-01,2.945296466350555420e-01,4.151778817176818848e-01,6.616714000701904297e-01,4.326587617397308350e-01,5.152273178100585938e-01,1.331387460231781006e-01,4.507044255733489990e-01,7.772286534309387207e-01,1.018124103546142578e+00
1.243956685066223145e+00,8.694845438003540039e-01,7.320786714553833008e-01,-8.436274714767932892e-03,1.832834631204605103e-01,5.401691198348999023e-01,4.573634862899780273e-01,8.397309184074401855e-01,6.206213235855102539e-01,4.558633863925933838e-01
7.210954427719116211e-01,2.598824799060821533e-01,9.403508901596069336e-01,9.115517735481262207e-01,-3.079248070716857910e-01,6.866160631179809570e-01,1.948361098766326904e-01,7.487287521362304688e-01,5.211008712649345398e-02,1.121688932180404663e-01
5.527296662330627441e-02,1.645691096782684326e-01,4.282435476779937744e-01,2.546370029449462891e-01,5.472022891044616699e-01,9.280830025672912598e-01,3.750002682209014893e-01,1.401302665472030640e-01,3.329690694808959961e-01,6.632742285728454590e-01
1.630861908197402954e-01,5.010015964508056641e-01,3.386665582656860352e-01,7.723960876464843750e-01,3.492980599403381348e-01,-1.317333057522773743e-02,3.590729832649230957e-01,3.550632297992706299e-01,2.193806767463684082e-01,1.041360855102539062e+00
1.074390411376953125e+00,7.489683032035827637e-01,8.576784729957580566e-01,7.249072194099426270e-01,4.335723519325256348e-01,2.045139223337173462e-01,1.400735229253768921e-01,9.529195427894592285e-01,2.950965464115142822e-01,6.331712603569030762e-01
5.652017593383789062e-01,2.574111819267272949e-01,-2.305768877267837524e-01,4.455434083938598633e-01,2.781994342803955078e-01,5.613223910331726074e-01,3.809691965579986572e-01,4.309353530406951904e-01,2.294893264770507812e-01,1.179774284362792969e+00
1.208029747009277344e+00,1.851975470781326294e-01,1.151838541030883789e+00,2.406388670206069946e-01,4.644390940666198730e-01,4.369829297065734863e-01,5.277432799339294434e-01,-4.578121006488800049e-03,5.651714205741882324e-01,9.772576689720153809e-01
9.200301170349121094e-01,1.733910143375396729e-01,1.134202241897583008e+00,9.122507572174072266e-01,3.830221891403198242e-01,5.327377319335937500e-01,1.168975308537483215e-01,1.079233765602111816e+00,7.125450372695922852e-01,7.901917099952697754e-01
6.235407590866088867e-01,3.663976117968559265e-02,7.010169029235839844e-01,7.630513310432434082e-01,-1.642767488956451416e-01,3.481040000915527344e-01,8.415933847427368164e-01,9.982286095619201660e-01,8.099728822708129883e-01,-1.449608504772186279e-01
5.822089314460754395e-01,-5.219982564449310303e-02,5.081183463335037231e-02,1.003581762313842773e+00,2.890957891941070557e-01,6.029559969902038574e-01,1.081215739250183105e+00,6.296313405036926270e-01,3.533365130424499512e-01,1.551283244043588638e-02
-3.108435124158859253e-02,3.154808878898620605e-01,-1.908988505601882935e-01,9.278032183647155762e-01,3.390572369098663330e-01,1.363536417484283447e-01,2.517950236797332764e-01,-2.180275619029998779e-01,1.189749240875244141e+00,1.654881536960601807e-01
4.946278929710388184e-01,2.464738674461841583e-02,1.234017133712768555e+00,5.864813327789306641e-01,3.167052268981933594e-01,7.067735791206359863e-01,4.841317236423492432e-01,8.753357529640197754e-01,3.813901245594024658e-01,6.093282103538513184e-01
7.658706605434417725e-02,1.269290208816528320e+00,2.778339087963104248e-01,1.071157336235046387e+00,1.197637200355529785e+00,1.132737159729003906e+00,9.985449314117431641e-01,4.010518789291381836e-01,4.186654090881347656e-01,9.147176146507263184e-01
3.901092708110809326e-01,4.197066128253936768e-01,1.332888565957546234e-02,6.299821734428405762e-01,7.286717295646667480e-01,8.423432111740112305e-01,2.375295907258987427e-01,1.526648551225662231e-01,-1.839647069573402405e-02,5.305861830711364746e-01
-2.168658375740051270e-01,8.403543829917907715e-01,3.828797340393066406e-01,8.251300454139709473e-02,7.757907509803771973e-01,8.053303956985473633e-01,5.712315440177917480e-01,3.948785960674285889e-01,8.301626443862915039e-01,5.318458080291748047e-01
2.638952732086181641e-01,7.136461138725280762e-02,3.160667419433593750e-01,3.831976652145385742e-01,9.500583410263061523e-01,-4.596958681941032410e-02,7.548713684082031250e-01,8.730966448783874512e-01,2.303768396377563477e-01,2.574971914291381836e-01
2.141021490097045898e-01,2.719775736331939697e-01,8.385207056999206543e-01,3.235597014427185059e-01,6.200637817382812500e-01,1.089124917984008789e+00,1.132557272911071777e+00,7.298254370689392090e-01,5.008478760719299316e-01,2.062098383903503418e-01
6.321182250976562500e-01,6.717101931571960449e-01,-7.442603819072246552e-03,7.711534500122070312e-01,6.212001442909240723e-01,4.728662073612213135e-01,1.018883824348449707e+00,8.361539989709854126e-02,3.195347785949707031e-01,8.217842578887939453e-01
1.197290897369384766e+00,3.103378415107727051e-01,9.515326619148254395e-01,3.166021108627319336e-01,1.146433591842651367e+00,3.876814246177673340e-02,1.008656695485115051e-01,1.878494173288345337e-01,7.445482909679412842e-02,6.780217885971069336e-01
4.775666296482086182e-01,1.487829685211181641e-01,2.643341422080993652e-01,3.194131851196289062e-01,1.348256468772888184e+00,6.998530626296997070e-01,4.902449846267700195e-01,2.248873412609100342e-01,5.310435891151428223e-01,-7.119986414909362793e-02
1.177419796586036682e-01,-9.167980402708053589e-02,5.804819464683532715e-01,8.097774982452392578e-01,3.915924429893493652e-01,5.220519304275512695e-01,5.728192329406738281e-01,4.803143143653869629e-01,6.869809031486511230e-01,-1.028942912817001343e-01
7.697640657424926758e-01,9.220373630523681641e-01,2.954523265361785889e-01,-2.812989652156829834e-01,2.864286601543426514e-01,5.629218816757202148e-01,6.653947234153747559e-01,5.502920746803283691e-01,7.353093028068542480e-01,1.300740391016006470e-01
9.927577376365661621e-01,5.148661732673645020e-01,4.718133509159088135e-01,2.994795739650726318e-01,1.085830807685852051e+00,3.055708706378936768e-01,3.877328038215637207e-01,5.733829736709594727e-01,2.005631625652313232e-01,7.726030349731445312e-01
-1.975270062685012817e-01,6.493044495582580566e-01,1.253047436475753784e-01,8.581397533416748047e-01,7.454808354377746582e-01,7.070038914680480957e-01,8.364444226026535034e-02,5.503697395324707031e-01,2.506223879754543304e-02,6.307509541511535645e-01
7.821801900863647461e-01,5.765877366065979004e-01,1.708125919103622437e-01,1.126354455947875977e+00,5.343605875968933105e-01,5.314313769340515137e-01,9.532966613769531250e-01,7.893136739730834961e-01,2.937929630279541016e-01,-2.796630263328552246e-01
3.732557296752929688e-01,9.772471785545349121e-01,7.586905956268310547e-01,3.604346513748168945e-01,3.855778574943542480e-01,1.015307307243347168e+00,3.530850410461425781e-01,9.887818247079849243e-02,3.633056879043579102e-01,5.735889673233032227e-01
9.374272823333740234e-01,2.686560899019241333e-02,-2.743158116936683655e-02,6.459130644798278809e-01,7.112805247306823730e-01,3.505193591117858887e-01,5.307604074478149414e-01,6.491044163703918457e-01,-3.531346023082733154e-01,8.691578507423400879e-01
1.187852695584297180e-01,8.909515142440795898e-01,2.213090211153030396e-01,2.491141259670257568e-01,4.348382353782653809e-01,2.967428267002105713e-01,7.358657121658325195e-01,7.021625041961669922e-01,4.584708511829376221e-01,6.217957735061645508e-01
4.651784151792526245e-02,3.727317750453948975e-01,8.333048820495605469e-01,7.489655166864395142e-02,-1.198005303740501404e-02,2.748157083988189697e-01,1.758794635534286499e-01,1.058162927627563477e+00,9.752469658851623535e-01,6.928418874740600586e-01
5.684353709220886230e-01,6.580811738967895508e-01,-6.596978753805160522e-02,2.058058828115463257e-01,7.386192679405212402e-01,5.838317796587944031e-02,3.514662384986877441e-01,9.917933940887451172e-01,5.095907449722290039e-01,7.219448685646057129e-01
